"datetime_id","date_id","month","day","hour","volume_of_ISSR"
1934,81,8,5,13,0.0833333333333333
1935,81,8,5,14,0.107142857142857
1936,81,8,5,15,0.345238095238095
1937,81,8,5,16,0.273809523809524
1938,81,8,5,17,0.166666666666667
1939,81,8,5,18,0.226190476190476
1940,81,8,5,19,0.285714285714286
1941,81,8,5,20,0.327380952380952
1942,81,8,5,21,0.44047619047619
1943,81,8,5,22,0.339285714285714
1944,81,8,5,23,0.488095238095238
1945,82,8,6,0,0.476190476190476
1946,82,8,6,1,0.541666666666667
1947,82,8,6,2,0.607142857142857
1948,82,8,6,3,0.416666666666667
1949,82,8,6,4,0.261904761904762
1950,82,8,6,5,0.196428571428571
1951,82,8,6,6,0.154761904761905
1952,82,8,6,7,0.255952380952381
1953,82,8,6,8,0.31547619047619
1954,82,8,6,9,0.5
1955,82,8,6,10,0.535714285714286
1956,82,8,6,11,0.470238095238095
1957,82,8,6,12,0.476190476190476
1958,82,8,6,13,0.571428571428571
