"datetime_id","date_id","date","hour","volume_of_ISSR","num_of_ISSR","floor","ceiling","south_id","north_id","south","north","west_id","east_id","west","east"
2555,107,20200831,10,0.189993564993565,1181,35000,17500,1,112,18.1144103611382,58.1357574162836,1,150,-137.141223619459,-58.4643045537759
2556,107,20200831,11,0.198519948519949,1234,35000,17500,1,112,19.2127608116822,58.1251515937008,1,150,-137.930972415891,-58.0306440629986
2557,107,20200831,12,0.227960102960103,1417,35000,17500,1,112,19.1773975807802,58.1357574162836,1,150,-138.092366807926,-57.883851423368
2558,107,20200831,13,0.260617760617761,1620,35000,17500,1,112,18.4995708698639,58.1357574162836,1,150,-138.092366807926,-57.883851423368
2559,107,20200831,14,0.270752895752896,1683,35000,17500,1,112,18.6496750792771,58.1310783906312,1,150,-137.453726141529,-58.0306440629986
2560,107,20200831,15,0.293436293436293,1824,35000,17500,1,112,18.9182925111327,58.1095546740538,1,150,-137.453726141529,-64.5642101200749
2561,107,20200831,16,0.207528957528958,1290,30000,17500,5,112,20.6968647242598,58.1391886729639,4,150,-134.948491301473,-60.4712694079557
2562,107,20200831,17,0.233590733590734,1452,30000,17500,1,112,18.6252763871147,58.099884544133,1,150,-136.811892683999,-64.3595997300516
2563,107,20200831,18,0.220720720720721,1372,30000,17500,1,112,18.4211332976481,58.1413721623897,1,150,-137.2969165223,-64.3595997300516
2564,107,20200831,19,0.216859716859717,1348,30000,17500,6,112,20.0245926138994,58.1423078856658,1,150,-137.141223619459,-64.3595997300516
2565,107,20200831,20,0.186132561132561,1157,30000,17500,1,112,18.9013565898213,58.1413721623897,3,150,-136.021696333202,-64.3595997300516
2566,107,20200831,21,0.228925353925354,1423,30000,17500,1,112,17.5481524930715,58.1413721623897,25,150,-117.455052157014,-63.8450905155621
2567,107,20200831,22,0.19514157014157,1213,30000,17500,1,112,17.6808351779744,58.1357574162836,24,150,-118.94976768128,-64.3595997300516
2568,107,20200831,23,0.158783783783784,987,30000,17500,1,112,17.5481524930715,58.1357574162836,41,150,-118.40072948078,-64.6603636344723
2569,108,20200901,0,0.180662805662806,1123,30000,17500,1,112,17.5481524930715,58.1357574162836,40,150,-118.94976768128,-64.4605035403812
2570,108,20200901,1,0.142857142857143,888,30000,12500,1,111,17.6149803341479,57.8363206789002,41,150,-118.116818480337,-64.4605035403812
2571,108,20200901,2,0.130630630630631,812,30000,17500,1,112,17.6149803341479,57.84720447774,45,150,-114.220959096168,-64.4605035403812
2572,108,20200901,3,0.130630630630631,812,30000,17500,1,109,17.5481524930715,57.0755500100736,45,150,-114.22049790806,-64.3595997300516
2573,108,20200901,4,0.0974903474903475,606,30000,12500,1,111,17.5481524930715,57.6781630491064,51,150,-111.077594836468,-64.258038432269
2574,108,20200901,5,0.121460746460746,755,30000,12500,1,108,18.3404686628675,56.8837464928281,47,150,-110.061429458525,-64.3595997300516
2575,108,20200901,6,0.0698198198198198,434,30000,17500,1,107,18.1144103611382,56.5537827738903,1,150,-134.110563311999,-63.5281575559365
2576,108,20200901,7,0.0785070785070785,488,30000,17500,1,109,18.1144103611382,57.1307620516334,1,150,-134.380823028883,-65.0331711315754
2577,108,20200901,8,0.0863899613899614,537,30000,17500,1,108,18.1144103611382,56.8435093655951,1,150,-134.517318374252,-63.553061231187
2578,108,20200901,9,0.117921492921493,733,32500,17500,1,112,17.4803536966483,58.1179770226324,1,150,-135.072613870204,-62.763446809377
2579,108,20200901,10,0.124356499356499,773,32500,17500,1,112,17.4803536966483,58.0487261219159,1,150,-135.072613870204,-62.763446809377
2580,108,20200901,11,0.122747747747748,763,32500,17500,1,112,17.4803536966483,58.0066107337398,1,150,-135.072613870204,-63.6879370767067
2581,108,20200901,12,0.122425997425997,761,32500,12500,2,112,18.5308309245984,58.0633874224254,1,150,-135.2138126183,-62.763446809377
2582,108,20200901,13,0.159749034749035,993,32500,17500,1,112,18.2294228147771,57.9776028209053,1,150,-135.355980271323,-63.9995510871089
2583,108,20200901,14,0.170366795366795,1059,32500,17500,1,112,17.9954452122675,57.448599523054,1,150,-139.599386073434,-63.0395091339643
2584,108,20200901,15,0.196750321750322,1223,35000,17500,3,112,19.4184182242965,57.377476011917,1,150,-139.599386073434,-62.0827221299173
2585,108,20200901,16,0.197715572715573,1229,32500,17500,1,112,18.7907407495059,57.7162208497494,1,150,-135.355980271323,-61.6055737718907
2586,108,20200901,17,0.165701415701416,1030,32500,17500,1,112,18.7907407495059,58.0156601009624,1,150,-135.072613870204,-61.725015485792
2587,108,20200901,18,0.171975546975547,1069,35000,17500,1,112,18.8357474352576,57.1812027081777,1,150,-137.770742219715,-62.6512161617905
2588,108,20200901,19,0.181145431145431,1126,30000,17500,2,112,18.0375265139223,57.0286672017512,1,150,-137.611664110843,-62.6512161617905
2589,108,20200901,20,0.20479407979408,1273,30000,17500,2,112,17.9714391696666,57.2399390787386,1,150,-134.654735979326,-62.9856312679595
2590,108,20200901,21,0.239060489060489,1486,35000,17500,1,112,17.4803536966483,57.5390636796835,1,150,-135.174855429651,-61.3576827798854
2591,108,20200901,22,0.20978120978121,1304,35000,17500,1,112,17.7457150146765,57.8397520268687,1,149,-135.643261182712,-61.2337908916807
2592,108,20200901,23,0.220238095238095,1369,35000,12500,1,112,17.4803536966483,58.1391886729639,1,150,-135.355980271323,-60.7453793553002
2593,109,20200902,0,0.214285714285714,1332,35000,12500,1,112,17.7457150146765,58.1413721623897,1,150,-135.2138126183,-60.7453793553002
2594,109,20200902,1,0.232786357786358,1447,35000,10000,1,112,17.8363365015541,58.1413721623897,1,150,-134.380823028883,-60.1039271581487
2595,109,20200902,2,0.214929214929215,1336,32500,10000,1,112,17.6619780370855,58.1413721623897,1,150,-134.654735979326,-60.3633069199672
2596,109,20200902,3,0.199002574002574,1237,32500,10000,1,112,17.3066110210549,58.1310783906312,1,150,-134.517318374252,-59.4631695493461
2597,109,20200902,4,0.172779922779923,1074,35000,10000,1,112,17.1632881457467,58.1310783906312,1,150,-134.517318374252,-58.5540876086507
2598,109,20200902,5,0.175032175032175,1088,35000,10000,1,112,17.0901868724581,58.1310783906312,1,150,-134.654735979326,-58.0306440629986
2599,109,20200902,6,0.166344916344916,1034,35000,17500,2,112,17.7996228286766,58.1251515937008,1,150,-137.123509190483,-57.883851423368
2600,109,20200902,7,0.145592020592021,905,35000,12500,1,112,17.3704625512884,58.1179770226324,1,150,-135.99062071304,-57.883851423368
2601,109,20200902,8,0.135617760617761,843,35000,12500,1,112,17.4460797054928,57.7708097033837,2,150,-134.860804492435,-57.883851423368
2602,109,20200902,9,0.1748712998713,1087,32500,17500,1,112,16.5518148467784,58.0156601009624,3,150,-135.770620354883,-58.0306440629986
2603,109,20200902,10,0.185649935649936,1154,32500,12500,1,112,16.3894956093787,58.0328170164315,1,150,-139.599386073434,-57.883851423368
2604,109,20200902,11,0.171171171171171,1064,35000,12500,1,112,16.4711240955926,58.0328170164315,1,150,-139.426941181713,-57.883851423368
2605,109,20200902,12,0.161357786357786,1003,35000,12500,1,112,16.7103731422152,58.0156601009624,1,150,-139.599386073434,-57.883851423368
2606,109,20200902,13,0.188867438867439,1174,35000,12500,1,112,16.7882357661995,57.8428713234965,1,150,-139.599386073434,-60.9833074220838
2607,109,20200902,14,0.189028314028314,1175,35000,12500,1,112,16.3894956093787,56.8649073216563,1,150,-139.599386073434,-59.5011859769717
2608,109,20200902,15,0.214607464607465,1334,32500,12500,1,112,16.8651508146089,56.9370841813258,1,150,-139.599386073434,-60.4915874480576
2609,109,20200902,16,0.128861003861004,801,32500,12500,2,112,19.1513147798209,57.2371319137286,1,150,-137.574112573647,-62.0918318814496
2610,109,20200902,17,0.124356499356499,773,30000,17500,1,112,19.0056625138832,57.5356323347218,1,150,-139.599386073434,-60.4915874480576
2611,109,20200902,18,0.11470398970399,713,32500,12500,1,112,19.0056625138832,57.5356323347218,1,150,-138.582727926834,-60.1039271581487
2612,109,20200902,19,0.107303732303732,667,35000,12500,1,112,19.0456070363918,57.6959079829934,1,150,-137.230905950682,-58.9356097356499
2613,109,20200902,20,0.111325611325611,692,32500,17500,1,112,18.8331409439597,58.1095546740538,1,150,-135.934535648705,-58.1763087493052
2614,109,20200902,21,0.13529601029601,841,35000,12500,1,112,18.4475345027633,58.1179770226324,1,150,-138.416205890076,-60.5215881284051
2615,109,20200902,22,0.112290862290862,698,35000,17500,1,112,18.4995708698639,58.099884544133,1,150,-139.085880276144,-60.2692176539744
2616,109,20200902,23,0.0957207207207207,595,35000,12500,1,112,18.5506074384157,58.0889666286379,1,150,-139.085880276144,-60.9303323041424
2617,110,20200903,0,0.112612612612613,700,35000,12500,1,112,18.5506074384157,58.1251515937008,1,150,-138.917237092034,-60.5215881284051
2618,110,20200903,1,0.113256113256113,704,35000,12500,1,112,18.6006426753887,57.8316415305076,1,150,-139.255777141969,-59.9918332333935
2619,110,20200903,2,0.120495495495495,749,35000,17500,4,112,20.0902236382163,56.4204755680627,1,150,-138.583658711549,-58.8405949526556
2620,110,20200903,3,0.107625482625483,669,30000,17500,1,112,18.3404686628675,56.7198587706355,1,150,-138.418697433417,-57.883851423368
2621,110,20200903,4,0.0883204633204633,549,30000,17500,1,112,18.3404686628675,56.4794205603095,1,149,-138.749834280303,-58.5540876086507
2622,110,20200903,5,0.0883204633204633,549,35000,17500,1,112,18.3944999017034,56.4794205603095,7,150,-135.424180543017,-57.883851423368
2623,110,20200903,6,0.0933075933075933,580,35000,17500,1,112,18.4995708698639,56.7198587706355,1,150,-137.770742219715,-58.0306440629986
2624,110,20200903,7,0.10472972972973,651,35000,17500,1,112,17.2951822290986,56.4794205603095,1,150,-137.770742219715,-57.883851423368
2625,110,20200903,8,0.101673101673102,632,35000,17500,1,112,18.6806881275733,55.9523780980125,1,150,-137.611664110843,-57.883851423368
